,公司名,公司领域,公司人数,学历,最低工资,最高工资,工作年限,岗位职责,岗位要求
920,北京瑞致泰华科技有限公司,"信息安全,硬件","['15', '50']",硕士,25,35,"(3,5)",,
921,北京华诚安捷移动科技有限公司,企业服务,"['15', '50']",本科,40,80,"(3,5)",,
922,北京小马智行科技有限公司,其他,"['150', '500']",不限,30,60,"(0,0)","1. 负责离线自动驾驶系统相关的深度学习平台的研发及维护；
2. 负责深度学习模型在车载平台上加速和调优；
3. 负责自动驾驶系统的核心机器学习算法的实现和优化等；

","1. 计算机或相关专业本科及以上学历，二年以上工作经验；
2. 优秀的编程能力，熟悉常用的数据结构及算法，熟悉C/C++；
3. 掌握计算机相关基础知识，了解深度学习模型，有一定的机器学习基础；
4. 熟悉常用深度学习框架(如Caffe, Tensorflow等)；
5. 有一定的大型C++项目经验，熟悉CUDA编程及GPU优化等"
923,天阳宏业科技股份有限公司,"企业服务,金融",['2000'],本科,10,15,"(3,5)",,
924,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],不限,30,40,"(5,10)",,
925,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,25,50,"(1,3)","作为机器学习方向的工程师，你将负责开发机器学习平台解决自动驾驶现实问题的方法；
这个职位将与感知、Prediction团队紧密合作， 开发用于自动驾驶的机器学习工具和算法。
","1.计算机或相关专业硕士及以上学历；
2.精通至少一门编程语言（C++优先），注重编码规范；
有如下工作经验优先"
926,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,20,40,"(3,5)",1.负责人脸识别的算法研究和实现；2.基于深度相机(如结构光、TOF、双目相机)，研究和落地3D人脸识别产品。,1.机器学习，深度学习，计算机视觉等领域，三年以上工作经验； 2.熟悉图像处理、模式识别、计算机视觉等方法理论和算法；3.具有3D图像处理的相关经验，熟悉3D点云处理的相关算法如点云图像去燥、深度数据补全、深度图像三维重建、三维人脸等；4.熟悉至少一种深度学习框架(TensorFlow/Caffe/MXNet/PyTorch/Keras等)； 5.热爱学习，乐于接受挑战，具有团队合作精神，同时能够独立开展研发工作。
927,鸿泰鼎石资产管理有限责任公司,金融,"['500', '2000']",本科,20,30,"(1,3)",,
928,奇虎360科技有限公司,信息安全,['2000'],本科,25,50,"(0,0)",,
929,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,25,50,"(3,5)","利用滴滴海量的出行数据，对路线达到时间估计，路线规划，路况计算，路径还原等问题进行建模，使用数据挖掘和机器学习技术优化滴滴地理信息模型，提升滴滴用户的出行体验和平台效率，保障司乘安全；
","熟悉常用的机器学习算法，例如GBDT、LR、LTR，深度学习，强化学习等熟悉常用的特征工程方法
熟练掌握Python，Scala，C++ 中至少一门语言，并能快速熟悉其他语言
有使用hadoop/spark/mpi 或其他类似系统的经验
责任心强，有快速学习的能力"
930,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,30,40,"(3,5)",1.负责人脸识别的算法研究和实现；2.基于深度相机(如结构光、TOF、双目相机)，研究和落地3D人脸识别产品。,1.机器学习，深度学习，计算机视觉等领域，三年以上工作经验； 2.熟悉图像处理、模式识别、计算机视觉等方法理论和算法；3.具有3D图像处理的相关经验，熟悉3D点云处理的相关算法如点云图像去燥、深度数据补全、深度图像三维重建、三维人脸等；4.熟悉至少一种深度学习框架(TensorFlow/Caffe/MXNet/PyTorch/Keras等)； 5.热爱学习，乐于接受挑战，具有团队合作精神，同时能够独立开展研发工作。
931,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,35,70,"(5,10)","熟悉常用的机器学习算法，例如GBDT、LR等；
熟悉常用强化学习算法或者相关的经验；
熟练掌握Python,Scala,C++ 中至少一门语言，并能快速熟悉其他语言；
对AI for Social Good有兴趣；
责任心强，有快速学习",
932,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,40,70,"(5,10)",,
933,北京嘀嘀无限科技发展有限公司,汽车丨出行,['2000'],本科,25,50,"(3,5)","利用滴滴海量的出行数据，解决城市交通方面的面临的挑战，比如交通拥堵、能耗增加等，将用户快速送达、保护环境和促进城市运转效率；
","熟悉常用的机器学习算法，例如GBDT、LR等；
熟悉常用强化学习算法或者相关的经验；
熟练掌握Python，Scala，C++ 中至少一门语言，并能快速熟悉其他语言；
对AI for Social Good有兴趣；责任心强，有快速学习的能力；"
934,腾讯科技（深圳）有限公司,社交,['2000'],硕士,20,40,"(3,5)",1.负责腾讯矩阵产品基础机器学习平台建设以及在搜索、推荐等相关预估模型中的应用落地；2.基于用户历史行为和兴趣，建立适合推荐引擎的模型与特征；3.搭建在线机器学习系统，预估用户点击率并进行精准推荐。  ,1.3年以上大规模数据挖掘相关工作经验；2.精通机器学习算法及其原理，对算法特点有深刻理解，能快速制定算法实现方案和进行业务算法创新；3.熟悉c++/python/scala等一门以上编程语言，对算法有较强的实现能力；4.具备优秀的分析和解决问题的能力，良好的沟通和学习能力。
935,上海淇毓信息科技有限公司,金融,"['500', '2000']",本科,25,50,"(3,5)","1、负责公司产品 ASR 模块的搭建以及相关技术的研发；
2、负责跟进行业前沿技术发展趋势，不断优化当前神经网络模型；
3、分析语音产品的运行数据，定期组织分析、撰写产品运行分析报告，提出产品改进意见，不断完善语音产品、持续改善用户体验。
",1、工作年限要求
936,上海淇毓信息科技有限公司,金融,"['500', '2000']",本科,20,40,"(0,0)","机器学习、深度学习、自然语言处理、对话机器人、舆情分析。
2、优秀的算法和编程能力，熟悉搜索、排序、图等通用算法，精通C++或Python等。熟悉大规模数据处理平台Hadoop/Spark/ODPS等。熟悉主流深度学习工具TensorFlow/Caffe/MXNet/Theano等。
3、具有很好的表达能力，很好的抗压能力和团队合作能力。
4、热衷于技术创新，善于突破既有框架做出改变，善于运用有限资源针对具体问题拿到结果。对于把大数据和人工智能技术能够应用到实际业务场景产生商业价值具有强烈的热情。等项目经验",
937,腾讯科技（深圳）有限公司,社交,['2000'],本科,25,50,"(3,5)","负责腾讯PCG内容产品的个性化推荐算法研究，跟进前沿算法在推荐系统的创新应用，比如负责用户表示学习，LSTM/Transformer/Graph Embedding对用户行为建模；负责研究排序模型，Listwise排序模型，多目标的网络设计实现、强化学习RL在App 内消费互动的建模等。
研究的算法能影响每天上亿用户的消费，内容形态丰富包括图像、文本、视频、音频，研究的算法需要能应用到产品中，面对高并发的场景，算法工程都充满挑战，因此希望算法工程并重，除了算法能力，最好有较好的Machine Learning System的系统编程能力。""

","1）深入科研能力强，动手能力强，能独立分析解决问题，跟进最新算法前沿进展并能应用和创新；
2）有较好的系统编程能力，实战能力好；
3）熟练掌握Tensorflow/Caffe/PyTorch/Mxnet一种框架开发；
4）有推荐系统/搜索/广告等相关算法经验的优先；
5）有NIPS/ICML/IJCAI/RecSys/AAAI/KDD等顶会或期刊论文者优先；
6）熟悉python/C++/scala，有大数据计算框架如Hadoop,Spark开发经验者优先；
7）有大规模机器学习研究或分布式计算经验优先，在并行算法优化、并行通信优化有经验"
938,腾讯科技（深圳）有限公司,社交,['2000'],本科,20,40,"(3,5)",,
939,微梦创科网络科技（中国）有限公司,文娱丨内容,['2000'],硕士,25,40,"(1,3)",,
940,上海淇毓信息科技有限公司,金融,"['500', '2000']",不限,25,35,"(3,5)","1. 深入理解业务，参与金融数据策略分析及开发上线
2.构建机器学习模型，规则推理系统，图论挖掘等方法
3.参与基础数据收集整理及特征工程建设
","1.计算机，数学，统计学等相关专业本科以上学历，3年以上算法工作经验
2.具有扎实的数据结构及算法基础，有机器学习/数据挖掘/自然语言处理等方面的实际应用开发经验
3.熟练掌握Python、R，熟悉Hadoop/Spark/Hive/Storm等分布式计算框架
4.有深度学习应用和大数据风控经验者优先"
941,北京盈迪曼德科技有限公司,硬件,"['15', '50']",硕士,20,40,"(1,3)","1、负责开发机器人的路径规划、行走、转向、脱困、避障等算法研究及实现；
2、负责传感器信息融合及栅格地图创建；
3、负责规划导航算法效率并优化软件架构。
 
","1、控制工程与控制理论，导航、制导与控制等相关专业，本科及以上学历；
2、精通路径规划算法，包括"
942,腾讯科技（深圳）有限公司,社交,['2000'],本科,35,50,"(5,10)",,
943,北京盈迪曼德科技有限公司,硬件,"['15', '50']",硕士,20,35,"(1,3)","1、负责机器人路径规划、避障算法研究及实现；
2、负责传感器信息融合及栅格地图创建；
3、负责规划导航算法效率并优化软件架构。
 
","1、控制工程与控制理论，导航、制导与控制等相关专业，本科及以上学历；
2、精通路径规划算法，包括"
944,北京盈迪曼德科技有限公司,硬件,"['15', '50']",硕士,4,6,"(0,0)",,
945,北京盈迪曼德科技有限公司,硬件,"['15', '50']",硕士,5,6,"(0,0)","1.参与机器人运动控制算法的开发、实现与调试；
2.参与机器人运动控制算法的研究与仿真，并在机器人上进行测试和效果评估；
3.参与机器人避障、路径规划算法的研究与实现。
","1.控制工程与控制理论，导航、制导与控制等相关专业，硕士在校生；
2.具备机器人控制相关知识，熟悉PID控制、ROS机器人操作系统；
3.具有运动控制/导航相关的研发经历，以及运动控制算法设计、建模与控制等方面的研发经验者优先。"
946,北京盈迪曼德科技有限公司,硬件,"['15', '50']",硕士,20,35,"(1,3)","1.           研究双目立体匹配算法及视觉补光方案；
2.           研究相机标定/自标定算法；
3.           持续改善双目测量精度，改善双目产品效果；
4.           研究算法的移动端实现。
 
","1.           硕士以上学历，计算机/机器人等相关专业；
2.           有扎实的图像处理算法理论基础，对双目标定/自标定与双目矫正有较深入的研究；
3.           精通双目立体匹配算法、三维立体重建算法；
4.           有较强的编码实现能力，精通C/C++，有嵌入式开发经验优先。"
